taxon	Feature	Coefficient	stderr	tvalue	p	r2	adj_r2	padj	nsamples
f Caldilineaceae	Organic Nitrogen (mg/kg soil)	1.17508656695451	0.53589812718004	2.19274243994462	0.030013744765962	0.0339058117970167	0.0268540294013745	0.105817689879994	139
Lysobacter	Organic Nitrogen (mg/kg soil)	-0.0170724457156925	0.219459171064063	-0.0777932662048964	0.938106005674021	4.41717149546184e-05	-0.00725477593676116	0.971936567669314	137
Pedobacter	Organic Nitrogen (mg/kg soil)	0.0646586527982458	0.134646770486968	0.480209458900492	0.631844319370339	0.00168039141800765	-0.00560661302419674	0.800073725096515	132
Edaphobaculum	Organic Nitrogen (mg/kg soil)	0.568091890601827	0.162619853834933	3.49337351624031	0.000642680891939827	0.0817919523200481	0.0750897037968367	0.00549274802526269	135
Candidatus.Solibacter	Organic Nitrogen (mg/kg soil)	0.414115859019481	0.149799433766434	2.76446878741322	0.00648705112831255	0.0528357771391862	0.0459221696730487	0.0324352556415628	134
f Steroidobacteraceae	Organic Nitrogen (mg/kg soil)	-0.165431774986036	0.16578454071766	-0.997872143385042	0.320100593397494	0.00721579340739019	-3.08066407310736e-05	0.540827710203572	135
o 0319.6G20	Organic Nitrogen (mg/kg soil)	0.390764299770125	0.539937662709758	0.723721138119938	0.470470899780483	0.00380859452192212	-0.00346287559105662	0.681037073409725	139
Citricoccus	Organic Nitrogen (mg/kg soil)	0.0398043639440622	0.0704105253525134	0.565318377398547	0.572781860895717	0.0023273072674385	-0.00495497516126653	0.761374807986203	96
Actinoplanes	Organic Nitrogen (mg/kg soil)	-0.0964561617285256	0.143684385681031	-0.671305801749757	0.503156055080174	0.00327864200432849	-0.00399669637520206	0.707019704688853	133
f env.OPS.17	Organic Nitrogen (mg/kg soil)	0.595411165927459	0.216011704419997	2.75638381506303	0.00664079770227164	0.0525433964157035	0.0456276547837012	0.0330786653091957	137
Arenimonas	Organic Nitrogen (mg/kg soil)	0.398400442469666	0.117182338481574	3.3998335212632	0.000883578388324411	0.0778066508588354	0.0710753125439363	0.00704902553825362	130
o PLTA13	Organic Nitrogen (mg/kg soil)	0.0209338039225032	0.0955540876649156	0.219078057611861	0.826915291160507	0.000350207204845144	-0.00694650661117802	0.916872028897352	122
Rhizobacter	Organic Nitrogen (mg/kg soil)	-0.039589873492506	0.170322807018752	-0.232440236193074	0.816542977242369	0.000394212880914476	-0.00690217972579421	0.911062470581426	135
c Actinobacteria	Organic Nitrogen (mg/kg soil)	0.106318351415009	0.156646701883343	0.678714266797557	0.498463841428688	0.00335116301074922	-0.00392364601836959	0.703168914175767	134
Dongia	Organic Nitrogen (mg/kg soil)	-0.124748294391359	0.13456775396777	-0.927029624208761	0.355541414247569	0.00623377168603482	-0.0010199964038482	0.5787451642087	132
Truepera	Organic Nitrogen (mg/kg soil)	-0.327853929225379	0.0825259062810161	-3.97273951901813	0.000114332517287959	0.103301378309088	0.0967561328952858	0.00139557315488566	116
o Bacillales	Organic Nitrogen (mg/kg soil)	-0.145290723751379	0.0960201476831528	-1.51312747644181	0.13255078551734	0.016437375824115	0.00925808659655369	0.306959907757718	122
Georgenia	Organic Nitrogen (mg/kg soil)	-0.00569898864633471	0.0771559727117159	-0.0738632207726588	0.94122695835663	3.98215921550974e-05	-0.00725915781228181	0.972427852003811	106
Aridibacter	Organic Nitrogen (mg/kg soil)	-0.133817240725456	0.113360971356541	-1.18045248840164	0.239865771966475	0.0100688861745597	0.00284311162108919	0.45162000964288	128
c Planctomycetes	Organic Nitrogen (mg/kg soil)	0.140911720030896	0.222740397645749	0.632627585836516	0.528031339673705	0.00291278768818843	-0.00436522116080296	0.727970071652778	137
o Chloroplast	Organic Nitrogen (mg/kg soil)	0.000966330479699876	0.174019055153961	0.00555301532263193	0.995577435414422	2.25080089290716e-07	-0.0072990433499831	0.997195682258247	136
f Entotheonellaceae	Organic Nitrogen (mg/kg soil)	-0.107877075480078	0.0849883615201169	-1.26931586337905	0.206480509803635	0.0116236147863752	0.00440918861693262	0.412167541986334	116
p Latescibacterota	Organic Nitrogen (mg/kg soil)	0.0313301942108941	0.0897471498177925	0.349094029999857	0.727554687900146	0.000888746957477665	-0.00640403591144589	0.859569918102902	119
Nordella	Organic Nitrogen (mg/kg soil)	-0.0127397335130786	0.109988471029372	-0.115827898995673	0.90795854603471	9.79181642748473e-05	-0.0072006371775919	0.957816861405174	127
f AKYH767	Organic Nitrogen (mg/kg soil)	0.226054963934117	0.104017875221667	2.17323189357967	0.0314820181315399	0.0333251410661094	0.0262691201979787	0.109507763962016	126
Oceanicella	Organic Nitrogen (mg/kg soil)	-0.0953860093859678	0.0782605832969099	-1.21882568935228	0.225004891984732	0.0107270123890083	0.00350604167651924	0.435028068663615	108
c BD2.11.terrestrial.group	Organic Nitrogen (mg/kg soil)	0.274154857458325	0.211152436665047	1.29837411203177	0.196340194901975	0.0121553586207723	0.00494481379318668	0.398259229757813	137
Pseudomonas	Organic Nitrogen (mg/kg soil)	0.380493016035088	0.115888475577433	3.2832687990693	0.00130234716188907	0.072945355639853	0.066178533418246	0.00936688151050985	129
f KF.JG30.B3	Organic Nitrogen (mg/kg soil)	0.461643188612663	0.156791069448018	2.94432068253553	0.00380348569381976	0.0595117893070222	0.0526469118567083	0.0212694923667552	134
Methylobacterium.Methylorubrum	Organic Nitrogen (mg/kg soil)	0.0403458080623606	0.0763370883032619	0.528521704968365	0.59799243795382	0.00203479418246541	-0.00524962337824664	0.778505889009777	107
Actinophytocola	Organic Nitrogen (mg/kg soil)	0.0382088262069711	0.11270713780159	0.339009817410448	0.735121403117703	0.000838184858972819	-0.00645496707636317	0.863536822505994	127
Paenibacillus	Organic Nitrogen (mg/kg soil)	-0.285855667586426	0.167367231609275	-1.70795480595488	0.0899096651881002	0.0208488413398757	0.0137017525905316	0.234776165344565	135
Bdellovibrio	Organic Nitrogen (mg/kg soil)	0.382066244599013	0.536100061272791	0.712677114216186	0.477257643134737	0.00369366877907833	-0.00357864020793586	0.687159908988779	139
f Saprospiraceae	Organic Nitrogen (mg/kg soil)	0.431417926074171	0.151880017670653	2.84051801343404	0.00519160120676762	0.0556188298364928	0.0487255366236203	0.0274179929060456	134
Quadrisphaera	Organic Nitrogen (mg/kg soil)	-0.307230922953101	0.0703313653173467	-4.3683344062329	2.45278841558899e-05	0.122258192785496	0.11585131828028	0.000444449063677462	100
Rhodocytophaga	Organic Nitrogen (mg/kg soil)	-0.400331676797847	0.0940557697842199	-4.25632236827445	3.83116469969899e-05	0.11679161007911	0.110344833510344	0.000591112045250587	123
OM27.clade	Organic Nitrogen (mg/kg soil)	0.0688219678219159	0.48294553184984	0.14250461653161	0.886890798174661	0.000148208437811886	-0.00714997982176624	0.949877315341704	139
f type.III	Organic Nitrogen (mg/kg soil)	0.235211801247499	0.0817425454945685	2.87747096477596	0.00465162036172013	0.0569923480187883	0.0501090804860786	0.0251402603364643	115
Pseudaminobacter	Organic Nitrogen (mg/kg soil)	0.133063017028319	0.12150081196537	1.09516154563843	0.275367457195028	0.00867861217151356	0.0014426896326194	0.491915499574611	129
Lysinibacillus	Organic Nitrogen (mg/kg soil)	-0.102235788770426	0.0809759752549196	-1.26254470475445	0.208897693221378	0.0115013558412721	0.00428603727077037	0.414747204859063	109
Chryseolinea	Organic Nitrogen (mg/kg soil)	0.174913400966795	0.0854125978548701	2.04786419520925	0.0424836808825195	0.0297020783745221	0.0226196117933142	0.135570790529542	116
Bauldia	Organic Nitrogen (mg/kg soil)	0.604269892609643	0.169607890560393	3.56274634754967	0.000505512361300465	0.0847945317384652	0.0781141998533444	0.00462479508626159	135
Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	Organic Nitrogen (mg/kg soil)	0.279797051541735	0.189858488797551	1.47371367650612	0.142852729282	0.0156053992327713	0.00842003718337536	0.323335927648251	136
FFCH7168	Organic Nitrogen (mg/kg soil)	-0.254869650663842	0.108845623776561	-2.34157003121264	0.0206445307658434	0.0384814478009528	0.0314630642082588	0.08089956523916	127
f Sphingomonadaceae	Organic Nitrogen (mg/kg soil)	-0.315709780838929	0.148737481033748	-2.12259733487954	0.0355863787322235	0.0318392006728467	0.0247723335244733	0.120176388976187	133
Friedmanniella	Organic Nitrogen (mg/kg soil)	-0.0955265978201385	0.0703787234687021	-1.35732211543479	0.176910699357607	0.0132691767245585	0.00606676195612454	0.370545483645525	96
Hyphomicrobium	Organic Nitrogen (mg/kg soil)	0.200042497991693	0.147634895785352	1.35498113049463	0.177653618778133	0.0132240500275168	0.00602130586713345	0.371768427836961	133
f Geodermatophilaceae	Organic Nitrogen (mg/kg soil)	-0.283128853960993	0.0718188415558913	-3.94226428367903	0.000128187833131206	0.101883441638317	0.0953278463218085	0.00151253729996235	106
Peredibacter	Organic Nitrogen (mg/kg soil)	0.0262069975662245	0.237458523480116	0.110364526748264	0.912281794499173	8.88996053864802e-05	-0.00720972156537725	0.9597023828271	137
Oceanobacillus	Organic Nitrogen (mg/kg soil)	0.0787037353767312	0.074274733011076	1.05963000048744	0.291177566681225	0.00812911126908529	0.00088917777469899	0.508500233184433	100
Caenimonas	Organic Nitrogen (mg/kg soil)	-0.00886646730713569	0.116660335991853	-0.0760024153175323	0.939528051303685	4.21614860866869e-05	-0.00725680083883251	0.971961416208171	128
Geminicoccus	Organic Nitrogen (mg/kg soil)	-0.775282757367737	0.219693514125368	-3.52892874627751	0.000568513905261901	0.0833259280450409	0.0766348764249316	0.0050373050691475	137
o DS.100	Organic Nitrogen (mg/kg soil)	-0.104208244432276	0.141068160001142	-0.738708468526364	0.461347705649517	0.00396733769464719	-0.00330297370904153	0.673368880396969	132
f Sutterellaceae	Organic Nitrogen (mg/kg soil)	0.0780608614144891	0.0960663196520457	0.812572623758537	0.417872898934289	0.00479640384554346	-0.00246785598040167	0.636130186427158	121
Algoriphagus	Organic Nitrogen (mg/kg soil)	0.0506141942142648	0.0714604333347617	0.708282777647861	0.479973029075175	0.00364842487515996	-0.00362421435932814	0.68893887348064	58
f Microtrichaceae	Organic Nitrogen (mg/kg soil)	0.0950747846039623	0.295001451504077	0.322285819677224	0.747727455741315	0.000757587301998743	-0.00653615293667298	0.870218626008165	138
Tundrisphaera	Organic Nitrogen (mg/kg soil)	0.0518793690475787	0.0870221387323946	0.59616288226511	0.552050152415541	0.00258752226591746	-0.00469286078323661	0.74547500362295	116
Archangium	Organic Nitrogen (mg/kg soil)	-0.261128592570342	0.111789224888536	-2.33590127161818	0.0209475758842413	0.0383024800550035	0.0312827901283975	0.0816032820607487	127
Flavitalea	Organic Nitrogen (mg/kg soil)	0.0202615683158631	0.143023501306289	0.141666006850667	0.887551935880342	0.00014646947418555	-0.00715173147855785	0.950088668479226	132
Rhodococcus	Organic Nitrogen (mg/kg soil)	0.118452827344865	0.114515878737697	1.03437906297855	0.302781419827957	0.00774926132054869	0.000506555198800718	0.52213321198661	127
f Rhizobiales.Incertae.Sedis	Organic Nitrogen (mg/kg soil)	0.0611576114921298	0.0961982356324943	0.635745667163481	0.526002763775936	0.00294148675259703	-0.00433631261417244	0.726673439909131	121
c Pla4.lineage	Organic Nitrogen (mg/kg soil)	0.221305921696447	0.196525667441178	1.12609169365974	0.262095442611989	0.00917118744672158	0.00193886034779245	0.478005399755644	136
c Sericytochromatia	Organic Nitrogen (mg/kg soil)	-1.13647812556121	0.30080104469518	-3.77817213604718	0.000234805912080898	0.0943620815016148	0.087751585746152	0.00246125031161031	139
f Parachlamydiaceae	Organic Nitrogen (mg/kg soil)	0.356345220080182	0.11747792038431	3.0332952687148	0.00289447171759232	0.0629331381276639	0.0560932340264059	0.0174152577602884	129
Domibacillus	Organic Nitrogen (mg/kg soil)	-0.194543121429946	0.0797472509134855	-2.43949627355804	0.0159864412019447	0.0416306017747196	0.0346352047073818	0.0665508571852996	109
Chthoniobacter	Organic Nitrogen (mg/kg soil)	0.203555991590147	0.175955282692745	1.15686206446896	0.249341893967398	0.00967432408495868	0.0024456695162357	0.463304194871854	135
o Ardenticatenales	Organic Nitrogen (mg/kg soil)	-0.0969498082431985	0.0889741392176114	-1.08964030555081	0.277784546306196	0.00859207653703683	0.00135552235117575	0.494909586120986	117
f Phycisphaeraceae	Organic Nitrogen (mg/kg soil)	0.280659879317988	0.23084498398128	1.21579370917042	0.226154335295915	0.0106742781940489	0.00345292256042873	0.436198993902928	137
Longimicrobium	Organic Nitrogen (mg/kg soil)	-0.371031353582633	0.0734325556548008	-5.05268201922339	1.36711931433962e-06	0.157076595773952	0.15092387019566	4.02278196267365e-05	107
f Cyclobacteriaceae	Organic Nitrogen (mg/kg soil)	0.0947711769575851	0.100117109061448	0.946603211439295	0.345507633996344	0.00649806568253817	-0.000753773254085655	0.568149204689732	120
Caulobacter	Organic Nitrogen (mg/kg soil)	0.328491337255506	0.12722910024487	2.58188839364013	0.0108762533494775	0.0464002674602996	0.0394396854709587	0.0483791478675617	130
f Caulobacteraceae	Organic Nitrogen (mg/kg soil)	0.115737361792607	0.230313837363329	0.502520226824352	0.616108435351377	0.00183986834095482	-0.00544597203611863	0.790383227383621	137
Agrococcus	Organic Nitrogen (mg/kg soil)	-0.128456329791903	0.0738262024837268	-1.73998289862218	0.084107653712924	0.0216210359544804	0.0144795836621773	0.225179311461232	100
c BD7.11	Organic Nitrogen (mg/kg soil)	0.365642279006023	0.288290226783603	1.2683131269673	0.206837168108146	0.0116054702013932	0.00439091158972449	0.412421849557062	138
Aquipuribacter	Organic Nitrogen (mg/kg soil)	-0.339418410699819	0.0626766777495145	-5.41538611947964	2.66443655708565e-07	0.176318405376555	0.170306130963245	1.04674293314079e-05	80
Labrys	Organic Nitrogen (mg/kg soil)	-0.297475211322168	0.233880892518662	-1.27190899657795	0.205560264966099	0.0116706011059267	0.00445651790232016	0.411032608518611	137
f Oxalobacteraceae	Organic Nitrogen (mg/kg soil)	-0.178060367636508	0.17774078444911	-1.00179802957655	0.318207295044107	0.00727226896408327	2.60811463027588e-05	0.538809848540157	135
Puia	Organic Nitrogen (mg/kg soil)	0.0363703365494073	0.119575981613581	0.304160886313614	0.761466821986034	0.000674827838286196	-0.00661951648406212	0.879194219013265	128
Brevundimonas	Organic Nitrogen (mg/kg soil)	0.0243566154849184	0.150990871604358	0.161311841080964	0.872085440239168	0.000189901960125268	-0.0071079819671731	0.942223118354081	133
Pseudolabrys	Organic Nitrogen (mg/kg soil)	0.267865449607393	0.168308068755303	1.59151876430139	0.113797701236112	0.0181529330834866	0.0109861661716871	0.277099814650192	134
o Tepidisphaerales	Organic Nitrogen (mg/kg soil)	-0.062168629684185	0.0860386996475087	-0.72256589114995	0.471178286734443	0.00379649133836428	-0.00347506711902001	0.681546562649604	113
Streptosporangium	Organic Nitrogen (mg/kg soil)	0.123768139564082	0.0871103761213233	1.42081971258744	0.15764122343542	0.0145212711639528	0.00732799577098875	0.34431149573751	114
f Rhodothermaceae	Organic Nitrogen (mg/kg soil)	-0.180307786226589	0.0703219104198225	-2.5640342412507	0.0114242518860183	0.0457900396602111	0.0388250034533513	0.0502903743570015	85
p Desulfobacterota	Organic Nitrogen (mg/kg soil)	0.278849185975135	0.11632609278098	2.39713360355149	0.0178728215295041	0.0402549946696942	0.0332495566745824	0.0724050612222111	128
Actinomadura	Organic Nitrogen (mg/kg soil)	0.0275832107419479	0.0993252560608032	0.277705911224256	0.78165676059928	0.000562607186425036	-0.0067325562647691	0.892585577870453	121
Candidatus.Udaeobacter	Organic Nitrogen (mg/kg soil)	0.0885232042915891	0.0765777316483449	1.15599146626724	0.249696599654513	0.00965990931458446	0.0024311495285595	0.463652130007815	104
o RBG.13.54.9	Organic Nitrogen (mg/kg soil)	0.089128126980779	0.125231545169405	0.711706677899822	0.477856571220717	0.00368365348645929	-0.00358872860488058	0.687159908988779	129
o Kapabacteriales	Organic Nitrogen (mg/kg soil)	-0.413948975083237	0.454454766634558	-0.910869475852823	0.363964025062413	0.0060196264169322	-0.00123570477710477	0.586330743337967	139
Pajaroellobacter	Organic Nitrogen (mg/kg soil)	0.205698502210287	0.316545050681635	0.649823782641189	0.51689415783963	0.00307279850326732	-0.00420404238357031	0.717871131060353	138
Lechevalieria	Organic Nitrogen (mg/kg soil)	-0.232999665261738	0.0970057818794799	-2.40191523378696	0.0176504534420083	0.0404092543769913	0.0334049423651444	0.0717529302968598	121
f Devosiaceae	Organic Nitrogen (mg/kg soil)	0.0555076520687632	0.184138918312378	0.301444434329731	0.763532681283029	0.0006628358826442	-0.00663159597222718	0.880492176861904	135
Williamsia	Organic Nitrogen (mg/kg soil)	-0.00398976386240535	0.072804627617666	-0.0548009651715771	0.956376867146726	2.19202916343426e-05	-0.00727718977922964	0.980711088815737	87
Isoptericola	Organic Nitrogen (mg/kg soil)	0.0249109850556106	0.0689226092881956	0.361434155103544	0.718331720909229	0.000952629212358614	-0.00633968736273371	0.854504019147747	69
Legionella	Organic Nitrogen (mg/kg soil)	0.511091688656486	0.192896921864642	2.64955855031801	0.00900730430409553	0.0487442902898279	0.041800817956177	0.0417362857736423	136
Cellulosimicrobium	Organic Nitrogen (mg/kg soil)	-0.176340496217448	0.066336104116961	-2.6582884021427	0.00878859969211689	0.0490502466908427	0.0421090076155932	0.0409230115145881	71
Angustibacter	Organic Nitrogen (mg/kg soil)	0.0193239857921017	0.0677052105715598	0.28541356904396	0.77575836613918	0.000594251803682109	-0.00670068066490415	0.888671982773993	57
Mucilaginibacter	Organic Nitrogen (mg/kg soil)	0.276605565243403	0.0675602294249658	4.09420701495114	7.2034340298006e-05	0.109015707294873	0.102512172311624	0.00099633296122242	77
